country,variable,age,pop,countryname,shortname,simpledes,technicaldes,shorttype,longtype,shortpop,longpop,shortage,longage,unit,extrapolation,data_points
BR,acomhoi999,999,i,Brazil,Compensation of employees of households,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,acomnpi992,992,i,Brazil,Compensation of employees of NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,acomnpi999,999,i,Brazil,Compensation of employees of NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,acomnxi992,992,i,Brazil,Net foreign labor income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,acomnxi999,999,i,Brazil,Net foreign labor income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,acompxi992,992,i,Brazil,Compensation of employees paid from the rest of the world,Compensation of employees paid to rest of the world is the total value of income accruing to employees as remuneration for their work.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,acompxi999,999,i,Brazil,Compensation of employees paid from the rest of the world,Compensation of employees paid to rest of the world is the total value of income accruing to employees as remuneration for their work.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,acomrxi992,992,i,Brazil,Compensation of employees received from the rest of the world,Compensation of employees received from abroad is the total value of wage and salary disbursements, and supplements to wages and salaries received by a country's residents, including wages and salaries received from the rest of the world.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,acomrxi999,999,i,Brazil,Compensation of employees received from the rest of the world,Compensation of employees received from abroad is the total value of wage and salary disbursements, and supplements to wages and salaries received by a country's residents, including wages and salaries received from the rest of the world.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aconfci992,992,i,Brazil,Consumption of fixed capital,Consumption of fixed capital of national economy is the decline in total value of fixed assets (e.g. roads, machines) which are owned and used by a producer. In other words, the amounts required to maintain the quality of fixed assets from a year to another. The decline in  value is a result of physical deterioration, normal obsolescence or normal accidental damage.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,aconfci999,999,i,Brazil,Consumption of fixed capital,Consumption of fixed capital of national economy is the decline in total value of fixed assets (e.g. roads, machines) which are owned and used by a producer. In other words, the amounts required to maintain the quality of fixed assets from a year to another. The decline in  value is a result of physical deterioration, normal obsolescence or normal accidental damage.The national economy - in the national accounts sense - includes all domestic sectors, i.e. all entities that are resident of a given country (in the sense of their economic activity), whether they belong to the private sector, the corporate sector, the governement sector.,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,acongoi992,992,i,Brazil,Final consumption expenditures,,[Final consumption expenditures]=[Individual consumption expenditures]+[Collective consumption expenditure],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,acongoi999,999,i,Brazil,Final consumption expenditures,,[Final consumption expenditures]=[Individual consumption expenditures]+[Collective consumption expenditure],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aconhni992,992,i,Brazil,Private expenditures of households and NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,aconhni999,999,i,Brazil,Private expenditures of households and NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aconhoi992,992,i,Brazil,Private expenditures of households,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,aconhoi999,999,i,Brazil,Private expenditures of households,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aconnpi992,992,i,Brazil,Private expenditures of NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,aconnpi999,999,i,Brazil,Private expenditures of NPISH,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aedugoi992,992,i,Brazil,Education,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,aedugoi999,999,i,Brazil,Education,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afdinxi992,992,i,Brazil,Net foreign direct investment income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afdinxi999,999,i,Brazil,Net foreign direct investment income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afdipxi992,992,i,Brazil,Foreign direct investment income paid to the rest of the world,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afdipxi999,999,i,Brazil,Foreign direct investment income paid to the rest of the world,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afdirxi992,992,i,Brazil,Foreign direct investment income received  from the rest of the world,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afdirxi999,999,i,Brazil,Foreign direct investment income received  from the rest of the world,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afiincj992,992,j,Brazil,Fiscal income ,Fiscal income is defined as the sum of all income items reported on income tax returns, before any deduction. It includes labour income, capital income and mixed income. The concept of fiscal income varies with national tax legislations, so in order to make international comparisons it is preferable to use the concept of national income.,[Fiscal income ]=[Fiscal labour income [total fiscal income ranking]]+[Fiscal capital income [total fiscal income ranking]],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,equal-split adults,The base unit is the individual (rather than the household) but resources are split equally within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afinpxi992,992,i,Brazil,Foreign income paid to the rest of the world,,[Foreign income paid to the rest of the world]=[Labor and capital income paid to the rest of the world]-[Taxes on production paid to the rest of the world],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afinpxi999,999,i,Brazil,Foreign income paid to the rest of the world,,[Foreign income paid to the rest of the world]=[Labor and capital income paid to the rest of the world]-[Taxes on production paid to the rest of the world],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afinrxi992,992,i,Brazil,Foreign income received from the rest of the world,,[Foreign income received from the rest of the world]=[Labor and capital income from the rest of the world]+[Subsidies on production received from the rest of the world],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afinrxi999,999,i,Brazil,Foreign income received from the rest of the world,,[Foreign income received from the rest of the world]=[Labor and capital income from the rest of the world]+[Subsidies on production received from the rest of the world],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,afkpini992,992,i,Brazil,Pure capital income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
BR,afkpini999,999,i,Brazil,Pure capital income,,,Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,All Ages,The population is comprised of individuals of all ages.,BRL,,
BR,aflcini992,992,i,Brazil,Net foreign labor and capital income,,[Net foreign labor and capital income]=[Net foreign capital income]+[Net foreign labor income],Average,Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.,individuals,The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.,Adults,The population is comprised of individuals over age 20.,BRL,,
